snapshot_date,product_id,stock_qty,reorder_point,days_of_stock
2015-01-01,OFF-SU-10002301,62,1.5,413.3
2015-01-01,OFF-BI-10004318,46,1.06,435.8
2015-01-01,FUR-FU-10004164,43,2.1,430.0
2015-01-01,TEC-AC-10001539,50,1.98,352.9
2015-01-01,TEC-PH-10002789,56,1.87,420.0
2015-01-01,OFF-BI-10004828,52,1.25,416.0
2015-01-01,OFF-AR-10001770,44,1.08,406.2
2015-01-01,FUR-FU-10004904,62,3.32,391.6
2015-01-01,FUR-FU-10002396,50,2.8,375.0
2015-01-01,TEC-AC-10002331,82,3.03,378.5
2015-01-01,TEC-AC-10001090,33,0.93,495.0
2015-01-01,FUR-BO-10004218,54,3.73,303.8
2015-01-01,TEC-PH-10001619,34,1.17,408.0
2015-01-01,OFF-PA-10000246,33,1.0,330.0
2015-01-01,OFF-PA-10001461,102,2.33,437.1
2015-01-01,OFF-AR-10004165,67,2.0,335.0
2015-01-01,OFF-EN-10001028,41,1.0,410.0
2015-01-01,TEC-PH-10003535,30,0.93,450.0
2015-01-01,FUR-FU-10001085,54,2.45,462.9
2015-01-01,OFF-AR-10003481,52,1.33,390.0
2015-01-01,OFF-PA-10002606,114,2.67,427.5
2015-01-01,FUR-FU-10003731,52,2.62,416.0
2015-01-01,OFF-AP-10001962,87,2.33,372.9
2015-01-01,FUR-FU-10003798,70,3.5,420.0
2015-01-01,OFF-AR-10002704,23,0.33,690.0
2015-01-01,TEC-AC-10002942,39,1.59,344.1
2015-01-01,TEC-MA-10001016,46,1.4,460.0
2015-01-01,TEC-AC-10001553,66,2.43,380.8
2015-01-01,FUR-FU-10001215,62,2.98,437.6
2015-01-01,OFF-PA-10002499,28,0.67,420.0
2015-01-01,TEC-PH-10003215,64,2.1,426.7
2015-01-01,OFF-LA-10002945,58,1.61,360.0
2015-01-01,OFF-AR-10002766,69,1.83,376.4
2015-01-01,TEC-PH-10004434,43,1.87,322.5
2015-01-01,FUR-BO-10000711,65,4.2,325.0
2015-01-01,OFF-BI-10001120,53,1.44,366.9
2015-01-01,OFF-AP-10004655,38,0.83,456.0
2015-01-01,FUR-BO-10004360,30,1.4,450.0
2015-01-01,TEC-AC-10000199,37,1.17,444.0
2015-01-01,TEC-MA-10001127,50,1.87,375.0
2015-01-01,OFF-AR-10001227,54,1.33,405.0
2015-01-01,FUR-CH-10000229,34,1.75,408.0
2015-01-01,FUR-BO-10002853,28,1.58,373.3
2015-01-01,OFF-PA-10004022,22,0.5,440.0
2015-01-01,OFF-PA-10004248,50,1.33,375.0
2015-01-01,OFF-PA-10001363,54,1.6,337.5
2015-01-01,OFF-BI-10003876,50,1.27,394.7
2015-01-01,OFF-EN-10004007,50,1.33,375.0
2015-01-01,FUR-BO-10003894,61,3.27,392.1
2015-01-01,TEC-MA-10001570,68,2.33,408.0
2015-01-01,FUR-FU-10003930,94,4.9,402.9
2015-01-01,OFF-PA-10000232,35,0.8,437.5
2015-01-01,OFF-AR-10001972,63,1.56,405.0
2015-01-01,OFF-AR-10004587,24,0.5,480.0
2015-01-01,OFF-AP-10001366,45,1.42,317.6
2015-01-01,OFF-BI-10000216,68,1.5,453.3
2015-01-01,TEC-MA-10001047,80,2.57,436.4
2015-01-01,OFF-LA-10003720,75,1.67,450.0
2015-01-01,TEC-MA-10003246,44,1.87,330.0
2015-01-01,FUR-FU-10000175,53,2.8,397.5
2015-01-01,OFF-PA-10000556,61,1.5,406.7
2015-01-01,TEC-AC-10003237,47,1.71,384.5
2015-01-01,OFF-EN-10003068,42,1.0,420.0
2015-01-01,FUR-FU-10004053,26,1.26,433.3
2015-01-01,OFF-PA-10000565,36,0.83,432.0
2015-01-01,OFF-LA-10000414,58,1.25,464.0
2015-01-01,OFF-AP-10002998,68,1.89,360.0
2015-01-01,FUR-BO-10004690,67,3.15,446.7
2015-01-01,OFF-AR-10002445,62,1.67,372.0
2015-01-01,FUR-BO-10003546,71,3.85,387.3
2015-01-01,FUR-TA-10003392,64,3.27,411.4
2015-01-01,OFF-AR-10003217,84,1.83,458.2
2015-01-01,OFF-ST-10001932,54,1.24,436.2
2015-01-01,OFF-AR-10001761,74,1.6,462.5
2015-01-01,OFF-EN-10003567,35,1.11,315.0
2015-01-01,OFF-PA-10003022,63,1.53,410.9
2015-01-01,FUR-TA-10004442,35,2.1,350.0
2015-01-01,OFF-ST-10000129,90,2.0,450.0
2015-01-01,OFF-PA-10004948,38,1.0,380.0
2015-01-01,OFF-PA-10001725,32,0.83,384.0
2015-01-01,TEC-PH-10000213,45,1.71,368.2
2015-01-01,OFF-PA-10000807,52,1.33,390.0
2015-01-01,OFF-ST-10003805,77,1.89,407.6
2015-01-01,OFF-PA-10004353,66,1.87,353.6
2015-01-01,OFF-EN-10004206,31,0.67,465.0
2015-01-01,OFF-LA-10003388,33,0.67,495.0
2015-01-01,TEC-PH-10000193,56,1.87,420.0
2015-01-01,FUR-FU-10002111,42,2.33,378.0
2015-01-01,OFF-ST-10000885,49,1.33,367.5
2015-01-01,OFF-PA-10002709,102,2.67,382.5
2015-01-01,FUR-FU-10003424,69,3.73,388.1
2015-01-01,OFF-BI-10003718,88,2.0,440.0
2015-01-01,FUR-FU-10002508,38,2.1,380.0
2015-01-01,OFF-AP-10004052,51,1.2,425.0
2015-01-01,OFF-PA-10003134,46,1.0,460.0
2015-01-01,FUR-FU-10000719,56,2.98,395.3
2015-01-01,FUR-BO-10003893,114,5.6,427.5
2015-01-01,TEC-CO-10001943,92,2.68,480.0
2015-01-01,FUR-CH-10000749,81,4.55,373.8
2015-01-01,OFF-PA-10003228,60,1.67,360.0
2015-01-01,TEC-AC-10001542,36,1.56,324.0
2015-01-01,TEC-AC-10004877,52,2.15,339.1
2015-01-01,TEC-PH-10001305,79,2.49,444.4
2015-01-01,OFF-PA-10000483,55,1.25,440.0
2015-01-01,TEC-AC-10000487,36,1.17,432.0
2015-01-01,TEC-AC-10002018,49,1.63,420.0
2015-01-01,OFF-PA-10004381,36,0.83,432.0
2015-01-01,OFF-EN-10001453,41,1.07,384.4
2015-01-01,OFF-SU-10001212,36,0.83,432.0
2015-01-01,OFF-BI-10000201,56,1.67,336.0
2015-01-01,TEC-AC-10004396,53,1.87,397.5
2015-01-01,OFF-AR-10002467,62,1.44,429.2
2015-01-01,FUR-FU-10002813,52,2.62,416.0
2015-01-01,TEC-MA-10000752,58,1.87,435.0
2015-01-01,FUR-FU-10004845,55,3.27,353.6
2015-01-01,OFF-FA-10000840,48,1.44,332.3
2015-01-01,OFF-AR-10001231,57,1.56,366.4
2015-01-01,TEC-PH-10004875,34,0.93,510.0
2015-01-01,FUR-CH-10001802,47,2.33,423.0
2015-01-01,TEC-PH-10003356,52,2.02,360.0
2015-01-01,OFF-AP-10002670,28,0.67,420.0
2015-01-01,OFF-FA-10003485,85,2.0,425.0
2015-01-01,OFF-AP-10000390,34,0.83,408.0
2015-01-01,OFF-PA-10002764,67,1.67,402.0
2015-01-01,OFF-PA-10000143,51,1.33,382.5
2015-01-01,TEC-MA-10000045,81,2.8,405.0
2015-01-01,OFF-ST-10000136,68,1.67,408.0
2015-01-01,TEC-PH-10004522,51,1.71,417.3
2015-01-01,TEC-PH-10002584,32,1.21,369.2
2015-01-01,FUR-CH-10004626,52,2.66,410.5
2015-01-01,TEC-PH-10000562,63,2.1,420.0
2015-01-01,FUR-FU-10001025,72,3.97,381.2
2015-01-01,OFF-LA-10004178,54,1.33,405.0
2015-01-01,OFF-PA-10003797,79,1.83,430.9
2015-01-01,OFF-EN-10003448,58,1.5,386.7
2015-01-01,OFF-AP-10000938,87,2.0,435.0
2015-01-01,OFF-SU-10004737,76,2.17,350.8
2015-01-01,FUR-TA-10001691,29,1.4,435.0
2015-01-01,TEC-MA-10003173,70,2.33,420.0
2015-01-01,OFF-LA-10000305,53,1.33,397.5
2015-01-01,TEC-PH-10002583,35,1.12,437.5
2015-01-01,OFF-AR-10003876,56,1.5,373.3
2015-01-01,OFF-PA-10003063,48,1.67,288.0
2015-01-01,OFF-PA-10003302,58,1.61,360.0
2015-01-01,TEC-MA-10000423,55,1.87,412.5
2015-01-01,TEC-AC-10004992,40,1.4,400.0
2015-01-01,OFF-BI-10004099,65,1.67,390.0
2015-01-01,OFF-PA-10001215,82,1.89,434.1
2015-01-01,TEC-AC-10003870,61,1.98,430.6
2015-01-01,OFF-AP-10000275,85,2.0,425.0
2015-01-01,FUR-FU-10003192,57,3.15,380.0
2015-01-01,OFF-PA-10000859,42,1.0,420.0
2015-01-01,OFF-AR-10000614,67,1.67,402.0
2015-01-01,OFF-FA-10000089,76,1.67,456.0
2015-01-01,FUR-TA-10001771,78,3.85,425.5
2015-01-01,FUR-CH-10002044,50,2.45,428.6
2015-01-01,FUR-TA-10001086,63,3.64,363.5
2015-01-01,OFF-PA-10000048,24,0.33,720.0
2015-01-01,TEC-MA-10002109,29,0.93,435.0
2015-01-01,OFF-PA-10003036,28,0.92,305.5
2015-01-01,TEC-PH-10001870,29,0.93,435.0
2015-01-01,OFF-ST-10002182,76,1.78,427.5
2015-01-01,TEC-PH-10001468,47,1.4,470.0
2015-01-01,OFF-AR-10004010,47,1.33,352.5
2015-01-01,OFF-ST-10003572,48,1.17,411.4
2015-01-01,OFF-ST-10003994,52,1.22,425.5
2015-01-01,FUR-CH-10001545,44,2.1,440.0
2015-01-01,FUR-FU-10004245,42,2.33,378.0
2015-01-01,OFF-EN-10002592,55,1.42,388.2
2015-01-01,OFF-AR-10000914,40,0.89,450.0
2015-01-01,OFF-LA-10003498,56,1.5,373.3
2015-01-01,TEC-MA-10003329,45,1.4,450.0
2015-01-01,FUR-FU-10000747,43,2.3,392.6
2015-01-01,TEC-PH-10004100,68,2.1,453.3
2015-01-01,OFF-ST-10000636,51,1.52,334.7
2015-01-01,TEC-PH-10003174,47,1.63,402.9
2015-01-01,OFF-PA-10001497,52,1.27,410.5
2015-01-01,OFF-PA-10001952,23,0.67,345.0
2015-01-01,OFF-SU-10004661,43,1.08,396.9
2015-01-01,OFF-PA-10001826,47,1.17,402.9
2015-01-01,TEC-MA-10001031,0,1.4,0.0
2015-01-01,TEC-MA-10003176,24,0.7,480.0
2015-01-01,TEC-AC-10002647,31,0.93,465.0
2015-01-01,TEC-PH-10002114,61,1.87,457.5
2015-01-01,OFF-PA-10001593,56,1.67,336.0
2015-01-01,TEC-AC-10004803,76,2.8,380.0
2015-01-01,OFF-PA-10001801,60,1.44,415.4
2015-01-01,TEC-PH-10000127,143,4.2,476.7
2015-01-01,OFF-AP-10001564,28,0.67,420.0
2015-01-01,TEC-AC-10004595,31,0.93,465.0
2015-01-01,FUR-FU-10002874,30,1.4,450.0
2015-01-01,FUR-FU-10003489,40,2.1,400.0
2015-01-01,TEC-MA-10002073,22,0.7,440.0
2015-01-01,TEC-PH-10004006,53,1.71,433.6
2015-01-01,OFF-BI-10000279,38,0.83,456.0
2015-01-01,OFF-PA-10000300,42,1.0,420.0
2015-01-01,OFF-BI-10004308,44,1.33,330.0
2015-01-01,TEC-PH-10004080,42,1.52,387.7
2015-01-01,OFF-PA-10001260,76,1.83,414.5
2015-01-01,OFF-ST-10004946,30,0.83,360.0
2015-01-01,OFF-PA-10002109,22,0.33,660.0
2015-01-01,TEC-MA-10004255,115,3.73,431.2
2015-01-01,FUR-FU-10003095,41,2.1,410.0
2015-01-01,FUR-FU-10000820,36,1.75,432.0
2015-01-01,TEC-MA-10002930,96,3.03,443.1
2015-01-01,OFF-PA-10003205,36,0.83,432.0
2015-01-01,OFF-LA-10002368,33,0.78,424.3
2015-01-01,TEC-MA-10003230,39,1.4,390.0
2015-01-01,OFF-PA-10000295,60,1.67,360.0
2015-01-01,OFF-SU-10004884,56,1.44,387.7
2015-01-01,FUR-FU-10002240,58,2.8,435.0
2015-01-01,FUR-FU-10001057,42,2.1,420.0
2015-01-01,FUR-CH-10002073,104,5.13,425.5
2015-01-01,OFF-AP-10003278,33,0.78,424.3
2015-01-01,TEC-PH-10002070,50,1.56,450.0
2015-01-01,FUR-FU-10000277,44,2.52,366.7
2015-01-01,TEC-AC-10004420,56,1.87,420.0
2015-01-01,TEC-PH-10004094,74,2.49,416.3
2015-01-01,TEC-MA-10002790,26,0.93,390.0
2015-01-01,OFF-AP-10001634,49,1.33,367.5
2015-01-01,OFF-PA-10001837,44,1.17,377.1
2015-01-01,OFF-AR-10003896,0,1.0,0.0
2015-01-01,OFF-BI-10002897,55,1.33,412.5
2015-01-01,OFF-PA-10001243,32,0.83,384.0
2015-01-01,FUR-FU-10003806,87,4.43,412.1
2015-01-01,TEC-MA-10000904,41,1.4,410.0
2015-01-01,OFF-LA-10002473,54,1.33,405.0
2015-01-01,FUR-FU-10003374,78,3.85,425.5
2015-01-01,TEC-MA-10001856,32,0.93,480.0
2015-01-01,OFF-ST-10003641,29,0.78,372.9
2015-01-01,OFF-AR-10004707,27,0.67,405.0
2015-01-01,TEC-MA-10004086,69,2.33,414.0
2015-01-01,TEC-MA-10001695,81,2.8,405.0
2015-01-01,FUR-FU-10002506,38,1.87,427.5
2015-01-01,TEC-AC-10004518,101,3.27,432.9
2015-01-01,OFF-AP-10000027,39,1.0,390.0
2015-01-01,OFF-PA-10002558,97,2.33,415.7
2015-01-01,TEC-AC-10000926,39,1.4,390.0
2015-01-01,OFF-PA-10001846,38,1.0,380.0
2015-01-01,TEC-MA-10003673,70,2.33,420.0
2015-01-01,FUR-BO-10001567,42,2.1,420.0
2015-01-01,FUR-FU-10001379,29,1.4,435.0
2015-01-01,TEC-MA-10000984,49,1.63,420.0
2015-01-01,OFF-AR-10000937,74,2.17,341.5
2015-01-01,FUR-FU-10002030,57,2.8,427.5
2015-01-01,OFF-FA-10000254,65,1.67,390.0
2015-01-01,OFF-AP-10004136,38,1.0,380.0
2015-01-01,TEC-AC-10002370,37,1.4,370.0
2015-01-01,OFF-AR-10003986,31,0.67,465.0
2015-01-01,OFF-SU-10004290,31,0.78,398.6
2015-01-01,TEC-MA-10004552,57,1.87,427.5
2015-01-01,OFF-PA-10000312,71,1.67,426.0
2015-01-01,OFF-PA-10001001,56,1.33,420.0
2015-01-01,OFF-PA-10001583,48,1.17,411.4
2015-01-01,TEC-MA-10002694,30,0.93,450.0
2015-01-01,TEC-MA-10004626,24,0.93,360.0
2015-01-01,TEC-PH-10004241,58,1.87,435.0
2015-01-01,OFF-SU-10003936,33,0.83,396.0
2015-01-01,TEC-MA-10003337,40,1.4,400.0
2015-01-01,OFF-PA-10000210,63,1.67,378.0
2015-01-01,OFF-AR-10003477,72,2.0,360.0
2015-01-01,FUR-CH-10002317,23,0.7,690.0
2015-01-01,OFF-LA-10004677,31,0.67,465.0
2015-01-01,FUR-CH-10002780,47,2.8,352.5
2015-01-01,OFF-EN-10001535,32,0.67,480.0
2015-01-01,TEC-MA-10003493,23,0.47,690.0
2015-01-01,TEC-AC-10002380,43,1.4,430.0
2015-01-01,TEC-PH-10002817,40,1.4,400.0
2015-01-01,TEC-MA-10003589,41,1.4,410.0
2015-01-01,OFF-AP-10003099,61,1.33,457.5
2015-01-01,TEC-PH-10002645,71,2.33,426.0
2015-01-01,OFF-ST-10001627,43,1.0,430.0
2015-02-01,FUR-BO-10001798,43,2.1,430.0
2015-02-01,FUR-CH-10000454,95,5.1,391.2
2015-02-01,OFF-LA-10000240,43,1.1,392.6
2015-02-01,FUR-TA-10000577,52,2.54,430.3
2015-02-01,OFF-ST-10000760,65,1.6,406.2
2015-02-01,FUR-FU-10001487,58,3.22,378.3
2015-02-01,OFF-AR-10002833,37,1.0,370.0
2015-02-01,TEC-PH-10002275,46,1.63,394.3
2015-02-01,OFF-BI-10003910,48,1.46,329.1
2015-02-01,OFF-AP-10002892,34,1.05,324.5
2015-02-01,FUR-TA-10001539,38,2.62,304.0
2015-02-01,TEC-PH-10002033,45,1.63,385.7
2015-02-01,OFF-PA-10002365,38,1.0,380.0
2015-02-01,OFF-BI-10003656,71,1.81,392.4
2015-02-01,OFF-AP-10002311,38,0.96,394.6
2015-02-01,OFF-BI-10000756,78,1.86,420.0
2015-02-01,OFF-ST-10004186,74,1.92,386.1
2015-02-01,OFF-ST-10000107,76,2.0,380.0
2015-02-01,OFF-AR-10003056,41,1.1,374.3
2015-02-01,TEC-PH-10001949,45,1.4,450.0
2015-02-01,OFF-BI-10002215,44,1.11,396.0
2015-02-01,OFF-AR-10000246,82,1.92,427.8
2015-02-01,OFF-AP-10001492,71,1.71,414.2
2015-02-01,FUR-CH-10002774,39,2.22,369.5
2015-02-01,OFF-BI-10001634,55,1.27,434.2
2015-02-01,TEC-AC-10003027,59,2.02,408.5
2015-02-01,FUR-BO-10004834,84,4.2,420.0
2015-02-01,OFF-BI-10000474,71,1.52,465.9
2015-02-01,FUR-FU-10004848,57,2.74,437.4
2015-02-01,OFF-EN-10001509,42,1.07,393.8
2015-02-01,OFF-AR-10004042,75,2.0,375.0
2015-02-01,OFF-BI-10001525,70,1.76,397.3
2015-02-01,OFF-AR-10001683,55,1.27,434.2
2015-02-01,OFF-PA-10000249,43,0.94,455.3
2015-02-01,TEC-PH-10004977,51,2.0,357.0
2015-02-01,FUR-FU-10003664,170,7.7,463.6
2015-02-01,OFF-EN-10002986,96,2.17,443.1
2015-02-01,FUR-BO-10002545,70,3.2,459.4
2015-02-01,FUR-CH-10004218,58,3.06,397.7
2015-02-01,TEC-PH-10000486,103,3.73,386.2
2015-02-01,TEC-PH-10004093,37,1.48,350.5
2015-02-01,OFF-ST-10003479,52,1.39,374.4
2015-02-01,OFF-ST-10003282,61,1.33,457.5
2015-02-01,TEC-AC-10000171,32,0.93,480.0
2015-02-01,OFF-BI-10003291,62,1.59,389.3
2015-02-01,OFF-ST-10001713,43,1.11,387.0
2015-02-01,TEC-AC-10002167,52,1.94,374.4
2015-02-01,TEC-PH-10003988,45,1.63,385.7
2015-02-01,OFF-BI-10004410,72,1.75,411.4
2015-02-01,OFF-LA-10002762,69,2.12,324.7
2015-02-01,FUR-FU-10001706,73,4.1,373.9
2015-02-01,FUR-CH-10003061,36,1.68,450.0
2015-02-01,OFF-FA-10000304,70,1.67,420.0
2015-02-01,TEC-PH-10002447,42,1.24,472.5
2015-02-01,OFF-ST-10000604,60,1.43,420.0
2015-02-01,OFF-PA-10001569,62,1.58,391.6
2015-02-01,FUR-CH-10003968,55,2.57,450.0
2015-02-01,OFF-PA-10000587,42,1.25,336.0
2015-02-01,OFF-BI-10001460,62,1.58,391.6
2015-02-01,OFF-AR-10001868,39,1.0,390.0
2015-02-01,TEC-AC-10004633,58,2.33,348.0
2015-02-01,OFF-BI-10001078,80,2.06,389.2
2015-02-01,OFF-PA-10003892,60,1.33,450.0
2015-02-01,FUR-FU-10000397,42,2.38,370.6
2015-02-01,FUR-CH-10001146,49,2.75,374.7
2015-02-01,OFF-AR-10002671,114,2.67,427.5
2015-02-01,TEC-PH-10002726,45,1.73,363.5
2015-02-01,OFF-PA-10000482,61,1.56,392.1
2015-02-01,OFF-BI-10004654,52,1.33,390.0
2015-02-01,OFF-PA-10004675,43,0.93,460.7
2015-02-01,FUR-CH-10000513,53,3.68,302.9
2015-02-01,FUR-FU-10003708,60,2.8,450.0
2015-02-01,OFF-ST-10004123,59,1.43,413.0
2015-02-01,OFF-BI-10004182,99,2.11,468.9
2015-02-01,FUR-FU-10000260,108,5.25,432.0
2015-02-01,OFF-ST-10000615,57,1.39,410.4
2015-02-01,FUR-FU-10003194,58,3.5,348.0
2015-02-01,OFF-AP-10002118,30,0.78,385.7
2015-02-01,OFF-BI-10002309,58,1.56,372.9
2015-02-01,OFF-AR-10002053,76,1.8,422.2
2015-02-01,OFF-ST-10002370,60,1.33,450.0
2015-02-01,OFF-EN-10000927,73,1.67,438.0
2015-02-01,OFF-ST-10003656,45,1.07,421.9
2015-02-01,FUR-CH-10000863,38,2.5,319.2
2015-02-01,TEC-AC-10001998,25,0.82,428.6
2015-02-01,OFF-LA-10000134,25,0.58,428.6
2015-02-01,OFF-ST-10003442,65,1.62,401.5
2015-02-01,OFF-AR-10004930,31,0.67,465.0
2015-02-01,OFF-PA-10000304,37,1.22,302.7
2015-02-01,OFF-PA-10003177,34,0.81,420.0
2015-02-01,FUR-FU-10003799,57,2.8,427.5
2015-02-01,OFF-BI-10002852,48,1.42,338.8
2015-02-01,OFF-BI-10004738,34,0.72,470.8
2015-02-01,FUR-FU-10000629,69,3.97,365.3
2015-02-01,OFF-BI-10001721,73,1.75,417.1
2015-02-01,OFF-AP-10000358,80,1.83,436.4
2015-02-01,OFF-PA-10003256,51,1.22,417.3
2015-02-01,TEC-AC-10001767,58,1.94,417.6
2015-02-01,OFF-BI-10002609,42,1.14,367.5
2015-02-01,OFF-PA-10004040,87,2.0,435.0
2015-02-01,TEC-AC-10001552,85,2.92,408.0
2015-02-01,FUR-FU-10004006,47,1.98,497.6
2015-02-01,OFF-BI-10002794,41,1.0,410.0
2015-02-01,TEC-AC-10003499,58,1.87,435.0
2015-02-01,TEC-PH-10002844,29,0.93,435.0
2015-02-01,OFF-AR-10000390,40,1.0,400.0
2015-02-01,TEC-AC-10000844,43,1.81,332.9
2015-02-01,FUR-FU-10001934,44,2.1,440.0
2015-02-01,OFF-AR-10000380,67,1.67,402.0
2015-02-01,OFF-BI-10003981,101,2.27,445.6
2015-02-01,OFF-FA-10000621,99,2.6,380.8
2015-02-01,OFF-EN-10002600,81,1.94,416.6
2015-02-01,OFF-PA-10004965,33,0.78,424.3
2015-02-01,OFF-EN-10002504,48,1.33,360.0
2015-02-01,FUR-TA-10001768,45,2.57,368.2
2015-02-01,OFF-BI-10003650,44,1.13,388.2
2015-02-01,FUR-FU-10002157,54,2.33,486.0
2015-02-01,OFF-ST-10000777,48,1.13,423.5
2015-02-01,OFF-EN-10002500,62,1.43,434.0
2015-02-01,TEC-PH-10003875,62,2.02,429.2
2015-02-01,FUR-CH-10004063,45,3.06,308.6
2015-02-01,FUR-TA-10004534,51,2.8,382.5
2015-02-01,OFF-BI-10003274,80,2.0,400.0
2015-02-01,OFF-ST-10002974,55,1.39,396.0
2015-02-01,FUR-FU-10003773,49,2.8,367.5
2015-02-01,TEC-PH-10002293,62,1.71,507.3
2015-02-01,OFF-PA-10002377,52,1.23,422.5
2015-02-01,OFF-FA-10002780,114,3.08,369.7
2015-02-01,OFF-PA-10001804,34,1.12,302.2
2015-02-01,OFF-PA-10001736,53,1.2,441.7
2015-02-01,OFF-AR-10001149,63,1.5,420.0
2015-02-01,OFF-FA-10002988,64,1.57,407.3
2015-02-01,OFF-BI-10004781,44,0.93,471.4
2015-02-01,OFF-SU-10001218,76,1.73,438.5
2015-02-01,OFF-AR-10000940,42,1.17,360.0
2015-02-01,OFF-EN-10004030,38,1.0,380.0
2015-02-01,OFF-PA-10004327,50,1.11,450.0
2015-02-01,OFF-AP-10001058,63,1.42,444.7
2015-02-01,FUR-FU-10000521,39,2.28,360.0
2015-02-01,TEC-PH-10000215,59,2.24,368.8
2015-02-01,TEC-PH-10001448,40,1.21,461.5
2015-02-01,OFF-BI-10002735,56,1.44,387.7
2015-02-01,OFF-AP-10000326,71,1.67,426.0
2015-02-01,TEC-PH-10001254,78,2.64,412.9
2015-02-01,OFF-PA-10001950,95,2.17,438.5
2015-02-01,OFF-PA-10002254,72,1.76,408.6
2015-02-01,OFF-ST-10001590,72,1.67,432.0
2015-02-01,OFF-AR-10001547,50,1.14,437.5
2015-02-01,OFF-LA-10002475,37,0.92,403.6
2015-02-01,TEC-PH-10004536,66,2.1,440.0
2015-02-01,OFF-PA-10002751,101,2.5,404.0
2015-02-01,TEC-AC-10003657,43,1.28,469.1
2015-02-01,OFF-EN-10001990,57,1.28,446.1
2015-02-01,OFF-BI-10004002,47,1.0,470.0
2015-02-01,OFF-AR-10004441,63,1.33,472.5
2015-02-01,TEC-MA-10000822,76,2.8,380.0
2015-02-01,OFF-ST-10000991,36,1.12,320.0
2015-02-01,FUR-CH-10004287,61,3.71,345.3
2015-02-01,OFF-AR-10002656,65,1.6,406.2
2015-02-01,OFF-AP-10002518,59,1.4,421.4
2015-02-01,TEC-PH-10003931,38,1.32,402.4
2015-02-01,OFF-PA-10000659,75,1.86,403.8
2015-02-01,OFF-PA-10001144,32,1.13,282.4
2015-02-01,FUR-CH-10003817,89,4.78,390.7
2015-02-01,OFF-AP-10000891,72,1.58,454.7
2015-02-01,OFF-LA-10003148,40,1.07,375.0
2015-02-01,OFF-AP-10002684,61,1.48,413.2
2015-02-01,FUR-CH-10004698,48,3.0,336.0
2015-02-01,OFF-SU-10002189,55,1.33,412.5
2015-02-01,OFF-AR-10001940,72,1.67,432.0
2015-02-01,OFF-ST-10003455,42,1.14,367.5
2015-02-01,TEC-AC-10004659,98,3.27,420.0
2015-02-01,TEC-PH-10003273,44,1.75,352.0
2015-02-01,TEC-PH-10004896,62,2.33,372.0
2015-02-01,TEC-AC-10002345,47,1.56,423.0
2015-02-01,OFF-BI-10001890,66,1.62,407.6
2015-02-01,TEC-AC-10002323,52,2.05,354.5
2015-02-01,OFF-ST-10001328,48,1.29,371.6
2015-02-01,FUR-BO-10002613,73,3.78,405.6
2015-02-01,TEC-PH-10001552,60,2.57,327.3
2015-02-01,OFF-PA-10000061,97,2.22,436.5
2015-02-01,OFF-AR-10003514,65,1.83,354.5
2015-02-01,OFF-AR-10004685,33,0.95,346.5
2015-02-01,OFF-AR-10004027,54,1.33,405.0
2015-02-01,OFF-ST-10001414,44,1.0,440.0
2015-02-01,OFF-BI-10000343,51,1.24,410.5
2015-02-01,OFF-PA-10002749,61,1.33,457.5
2015-02-01,OFF-PA-10002666,79,1.89,418.2
2015-02-01,FUR-TA-10004289,55,2.8,412.5
2015-02-01,OFF-AP-10003622,86,1.93,444.8
2015-02-01,OFF-AP-10003217,56,1.33,420.0
2015-02-01,FUR-FU-10002960,72,3.85,392.7
2015-02-01,TEC-PH-10001918,45,1.4,450.0
2015-02-01,OFF-ST-10000642,46,1.22,376.4
2015-02-01,TEC-PH-10001700,38,1.17,456.0
2015-02-01,OFF-FA-10000134,60,1.6,375.0
2015-02-01,OFF-ST-10001522,55,1.33,412.5
2015-02-01,TEC-AC-10001266,41,1.52,378.5
2015-02-01,OFF-LA-10004544,65,1.53,423.9
2015-02-01,FUR-BO-10004695,62,3.1,420.0
2015-02-01,TEC-MA-10000864,108,3.73,405.0
2015-02-01,TEC-AC-10000109,45,1.87,337.5
2015-02-01,TEC-PH-10002563,49,1.68,408.3
2015-02-01,OFF-FA-10000585,56,1.25,448.0
2015-02-01,OFF-PA-10004000,50,1.08,461.5
2015-02-01,FUR-FU-10000087,51,2.24,478.1
2015-02-01,TEC-MA-10001148,64,2.05,436.4
2015-02-01,OFF-AR-10001958,60,1.27,473.7
2015-02-01,OFF-AR-10001026,59,1.56,379.3
2015-02-01,FUR-TA-10003748,80,4.0,420.0
2015-02-01,OFF-ST-10002485,39,0.92,425.5
2015-02-01,FUR-CH-10004860,36,2.1,360.0
2015-02-01,FUR-CH-10004477,45,3.42,276.1
2015-02-01,OFF-BI-10001679,45,1.27,355.3
2015-02-01,FUR-TA-10001705,62,3.32,391.6
2015-02-01,FUR-TA-10003473,49,3.15,326.7
2015-02-01,FUR-FU-10004017,47,2.45,402.9
2015-02-01,TEC-AC-10003832,79,2.69,410.8
2015-02-01,OFF-PA-10002479,59,1.43,413.0
2015-02-01,OFF-PA-10003349,37,0.94,391.8
2015-02-01,FUR-FU-10000576,87,4.03,453.9
2015-02-01,FUR-FU-10004351,54,2.8,405.0
2015-02-01,TEC-PH-10000011,103,3.17,454.4
2015-02-01,FUR-TA-10002607,73,4.0,383.2
2015-02-01,FUR-FU-10002505,60,3.15,400.0
2015-02-01,OFF-ST-10002276,25,0.6,416.7
